student_id,study_hours,attendance_pct,previous_gpa,sleep_hours,extracurricular,tutoring_sessions,grade
6137,4.62,74.1,1.86,5.19,No,2,C
6138,5.66,69.9,2.63,3.5,Yes,4,C
6139,1.82,50.6,2.66,5.17,No,3,C
6140,4.36,46.9,1.35,5.29,Yes,1,F
6141,9.45,83.0,3.82,6.55,Yes,4,B
6142,4.04,77.1,2.87,8.47,Yes,3,C
6143,13.23,100.0,4.0,7.31,Yes,5,A
6144,4.93,81.7,3.19,6.69,No,3,C
6145,1.75,66.6,2.25,4.77,No,1,C
6146,11.14,99.0,3.58,8.85,No,5,A
6147,2.93,54.4,1.94,6.45,No,2,F
6148,11.92,92.0,3.89,8.0,No,5,A
6149,5.06,61.6,2.75,8.67,No,3,C
6150,4.04,52.1,3.24,6.51,No,1,C
6151,7.31,76.2,2.95,9.76,Yes,7,B
6152,5.51,70.0,3.5,5.08,No,4,C
6153,11.66,90.1,3.64,6.65,Yes,5,A
6154,1.67,40.0,2.07,4.31,Yes,0,F
6155,4.79,60.7,2.86,8.11,No,2,C
6156,1.0,53.2,2.12,7.61,No,2,F
6157,3.68,84.4,1.61,6.09,No,3,C
6158,10.57,100.0,3.42,7.64,Yes,5,A
6159,5.47,58.5,2.44,6.31,No,3,C
6160,5.19,74.9,1.97,,No,4,C
6161,9.41,84.3,3.78,8.05,No,5,A
6162,10.67,83.0,3.15,7.3,No,4,C
6163,7.83,70.0,2.88,7.34,Yes,2,B
6164,4.48,66.8,2.68,5.47,Yes,3,C
6165,11.82,82.8,3.05,5.21,Yes,7,B
6166,4.23,57.2,2.58,5.57,Yes,3,C
6167,3.0,92.5,3.29,4.27,Yes,1,B
6168,6.14,50.2,2.68,5.64,No,4,C
6169,7.51,69.2,2.58,7.39,No,2,C
6170,4.13,58.5,2.66,6.53,No,0,C
6171,5.11,61.4,2.64,6.14,No,0,C
6172,6.73,68.2,2.36,6.83,No,5,C
6173,5.63,49.2,2.61,6.7,Yes,2,C
6174,7.53,93.5,3.46,8.91,Yes,3,A
6175,8.04,86.6,3.06,7.67,Yes,4,B
6176,1.0,40.2,1.64,4.22,No,0,F
6177,10.0,92.8,3.36,7.21,No,5,B
6178,8.64,63.9,2.73,7.13,No,2,C
6179,2.12,67.1,2.51,8.02,No,3,C
6180,4.3,72.5,2.45,8.01,Yes,1,C
6181,12.31,90.8,3.4,8.05,No,4,A
6182,10.05,89.7,3.27,,Yes,6,A
6183,8.86,76.4,3.09,5.6,Yes,6,B
6184,6.51,45.6,2.66,6.35,Yes,5,C
6185,7.75,65.7,2.57,7.57,No,4,C
6186,10.86,84.9,3.79,6.82,Yes,5,A
6187,10.52,89.9,2.63,5.06,Yes,7,B
6188,10.21,71.6,2.99,8.03,No,4,C
6189,3.38,74.7,1.67,6.62,No,1,C
6190,2.8,71.6,1.87,6.35,No,1,C
6191,4.33,45.5,2.03,7.72,No,1,C
6192,9.88,86.4,3.15,6.76,Yes,5,B
6193,5.59,73.8,2.7,5.28,No,3,C
6194,12.92,84.0,3.11,7.91,Yes,5,B
6195,6.62,80.4,2.98,6.79,Yes,6,B
6196,12.34,96.6,3.11,5.55,Yes,7,A
6197,5.68,71.1,2.66,7.9,No,1,C
6198,1.99,67.7,2.54,4.85,No,2,F
6199,9.41,79.4,3.58,5.89,No,6,B
6200,3.32,70.0,1.54,6.05,No,2,F
6201,11.99,80.2,3.51,6.75,Yes,6,B
6202,1.0,63.5,1.44,3.8,No,2,F
6203,3.32,80.3,2.8,5.1,No,2,C
6204,8.02,72.4,1.82,6.32,No,4,C
6205,6.26,80.2,2.26,6.12,No,4,C
6206,2.93,56.9,1.45,3.81,No,3,F
6207,6.33,73.1,2.2,7.81,Yes,3,C
6208,6.33,77.0,3.54,5.9,Yes,3,B
6209,5.53,80.0,1.84,7.09,Yes,2,F
6210,10.46,82.5,3.73,7.78,Yes,8,B
6211,9.07,78.5,2.85,7.48,Yes,4,B
6212,4.65,67.8,2.11,7.1,Yes,2,C
6213,3.37,68.6,2.62,6.5,No,3,C
6214,9.15,82.3,2.6,7.14,Yes,5,B
6215,10.51,98.3,4.0,6.54,Yes,7,A
6216,12.24,88.2,3.87,7.36,Yes,6,A
6217,14.0,80.2,2.73,6.5,Yes,6,B
6218,6.71,60.0,3.18,6.22,No,2,C
6219,10.79,89.8,3.8,7.59,Yes,7,A
6220,6.95,78.1,2.9,6.24,Yes,3,B
6221,10.55,83.2,3.61,8.29,Yes,6,A
6222,5.9,71.2,2.74,,Yes,3,C
6223,3.62,68.9,2.07,5.75,No,3,C
6224,10.68,75.7,3.26,8.37,No,3,B
6225,8.46,92.3,3.4,6.84,No,4,B
6226,5.02,66.3,1.89,6.18,No,2,C
6227,7.97,76.2,2.76,8.91,Yes,4,B
6228,8.98,86.3,3.63,7.6,Yes,7,A
6229,12.46,80.5,2.94,4.53,Yes,5,B
6230,3.53,62.3,1.62,6.61,No,1,F
6231,8.21,90.8,3.21,6.94,Yes,4,B
6232,8.59,96.8,2.95,8.97,Yes,6,A
6233,1.5,82.3,2.95,3.61,Yes,1,C
6234,12.22,88.6,2.86,8.71,Yes,5,B
6235,4.8,51.8,1.97,7.32,No,2,F
6236,8.21,90.4,2.22,8.11,No,4,B
6237,5.7,63.4,2.33,4.55,No,3,C
6238,10.05,78.8,3.59,8.24,Yes,4,B
6239,4.38,85.6,3.08,7.34,No,2,B
6240,7.71,100.0,3.34,7.9,Yes,5,B
6241,5.7,59.8,1.99,5.93,Yes,3,C
6242,7.12,87.2,2.6,5.38,Yes,2,C
6243,1.13,52.1,1.12,4.2,Yes,0,F
6244,7.69,81.0,3.56,8.2,No,5,A
6245,11.63,96.0,3.53,6.74,Yes,6,A
6246,10.19,81.5,2.87,7.76,Yes,5,B
6247,10.87,91.9,3.62,7.56,Yes,6,A
6248,10.85,84.0,2.87,4.39,Yes,6,B
6249,6.01,57.8,2.06,8.03,No,4,C
6250,7.91,65.9,2.66,7.68,No,3,C
6251,8.9,92.8,3.29,8.17,Yes,6,A
6252,11.18,71.0,3.86,6.79,Yes,7,B
6253,3.7,88.8,2.25,5.4,No,2,C
6254,13.05,81.9,2.46,6.66,Yes,8,B
6255,8.01,78.4,2.96,5.81,No,6,B
6256,5.76,73.1,2.65,5.27,No,4,B
6257,9.23,76.8,2.77,7.41,Yes,4,B
6258,8.63,81.4,3.29,6.52,Yes,5,B
6259,13.15,80.2,2.94,9.36,Yes,5,B
6260,6.4,95.0,2.6,6.81,No,4,C
6261,8.68,80.5,2.0,9.51,Yes,4,B
6262,5.06,63.5,3.21,8.19,Yes,3,B
6263,5.48,74.0,2.77,5.57,No,5,C
6264,7.6,79.1,4.0,7.54,Yes,4,B
6265,9.07,100.0,3.36,7.36,Yes,5,A
6266,2.41,69.8,2.61,3.1,Yes,0,F
6267,7.81,100.0,3.45,6.96,Yes,6,A
6268,6.61,89.4,2.81,5.22,No,4,B
6269,4.07,54.5,2.37,3.59,No,2,F
6270,5.35,74.0,3.21,5.85,Yes,2,B
6271,9.46,86.3,3.48,7.58,No,5,A
6272,6.39,63.2,1.79,,Yes,2,C
6273,1.0,40.0,1.85,7.48,No,1,F
6274,8.17,82.0,3.17,7.56,No,3,B
6275,9.32,78.4,2.78,7.98,Yes,6,B
6276,4.56,65.1,1.9,6.88,Yes,3,F
6277,5.18,69.1,1.7,5.43,No,3,C
6278,3.46,60.2,2.16,5.64,Yes,3,C
6279,9.13,86.9,2.74,6.93,No,4,B
6280,4.8,62.8,2.41,6.63,Yes,3,C
6281,10.18,63.4,2.61,5.49,Yes,6,B
6282,4.82,72.2,3.06,10.0,No,3,B
6283,7.31,97.9,2.74,6.3,Yes,4,B
6284,8.59,80.8,2.6,7.37,Yes,4,B
6285,9.22,80.7,2.54,,No,4,C
6286,5.5,84.2,2.59,6.03,No,1,C
6287,4.37,84.9,2.31,4.9,No,4,C
6288,4.24,65.2,1.45,4.26,Yes,1,F
6289,2.03,40.0,1.27,3.76,Yes,0,F
6290,3.8,65.5,2.0,6.73,No,1,F
6291,5.16,67.7,1.87,7.06,No,3,C
6292,12.14,73.7,2.95,7.84,Yes,5,B
6293,5.76,78.0,2.55,3.5,No,4,C
6294,7.11,69.8,2.79,6.74,No,2,C
6295,7.24,86.1,3.35,6.16,Yes,6,A
6296,6.49,66.7,2.1,6.0,No,4,C
6297,5.22,72.4,2.09,,Yes,1,C
6298,9.56,88.8,2.75,7.45,Yes,4,B
6299,8.72,100.0,3.43,7.75,Yes,4,B
6300,9.31,94.6,3.92,7.56,Yes,6,A
6301,7.72,69.4,,3.5,No,5,C
6302,15.0,93.7,3.89,8.93,Yes,7,A
6303,3.38,58.1,2.34,4.88,No,3,F
6304,3.87,60.7,,6.56,No,1,F
6305,9.17,79.6,2.79,8.16,Yes,4,B
6306,5.74,83.0,2.65,5.67,No,3,C
6307,1.51,67.0,3.5,4.9,No,1,C
6308,3.3,85.7,2.15,8.32,No,0,C
6309,5.21,87.3,3.14,6.88,Yes,3,B
6310,6.52,67.7,2.09,6.99,No,3,C
6311,10.7,82.9,3.01,6.89,Yes,5,B
6312,4.03,40.0,1.14,5.03,No,0,F
6313,12.45,86.0,2.04,6.54,Yes,6,B
6314,8.15,77.7,2.94,6.63,No,4,B
6315,11.44,96.5,3.24,6.84,Yes,5,A
6316,7.41,78.0,2.87,6.05,Yes,5,B
6317,8.93,90.8,2.65,5.95,Yes,4,B
6318,8.91,79.0,2.49,5.39,Yes,4,B
6319,2.33,72.5,2.79,4.19,No,2,C
6320,3.64,66.9,2.04,9.42,No,2,C
6321,5.02,84.5,2.77,7.3,Yes,1,B
6322,5.74,71.2,2.15,7.86,No,0,C
6323,11.68,78.9,3.25,7.16,Yes,6,B
6324,1.89,57.5,1.55,3.79,No,0,F
6325,4.17,40.0,2.24,6.11,No,2,F
6326,6.41,92.8,3.52,9.19,Yes,4,B
6327,14.03,91.5,3.64,7.72,Yes,4,A
6328,1.28,40.0,1.79,4.52,Yes,1,F
6329,11.85,86.2,3.43,7.23,Yes,6,A
6330,9.09,71.9,2.65,8.8,Yes,5,C
6331,4.32,56.1,1.92,5.29,No,5,C
6332,9.12,94.4,3.99,6.95,Yes,5,A
6333,8.34,83.3,3.17,6.88,Yes,2,B
6334,2.34,47.2,2.49,,No,1,F
6335,8.48,85.6,2.84,7.36,Yes,4,B
6336,9.46,81.5,2.72,5.45,No,4,B
6337,8.21,84.4,3.78,7.11,Yes,4,B
6338,11.38,96.0,3.76,7.09,Yes,7,A
6339,8.6,90.2,2.39,8.19,No,5,B
6340,3.12,70.7,2.76,7.73,No,0,C
6341,3.81,82.5,2.35,7.7,No,3,C
6342,6.35,68.2,2.05,6.74,No,3,C
6343,6.22,77.1,2.43,6.28,No,2,C
6344,2.99,62.2,2.1,7.0,No,2,F
6345,7.09,89.6,3.74,6.04,Yes,4,B
6346,4.2,80.2,2.66,5.24,Yes,4,C
6347,4.92,91.6,2.76,5.63,No,4,C
6348,3.94,51.7,2.33,6.76,Yes,0,F
6349,4.89,85.8,2.31,7.3,No,2,C
6350,7.86,84.0,2.79,6.93,Yes,3,B
6351,12.02,92.5,3.62,7.09,Yes,5,A
6352,10.92,79.2,2.89,5.65,Yes,6,B
6353,3.62,60.2,2.15,4.37,No,2,F
6354,7.18,65.7,3.25,8.51,No,5,B
6355,11.06,100.0,3.89,8.02,Yes,7,A
6356,3.8,73.4,1.89,5.39,Yes,1,C
6357,4.32,58.2,1.66,5.64,No,2,C
6358,13.86,99.9,3.34,7.6,Yes,6,A
6359,11.83,89.3,3.37,7.58,Yes,7,A
6360,8.9,92.1,3.38,8.31,Yes,6,A
6361,3.27,57.3,1.47,5.08,No,2,F
6362,8.01,92.9,3.85,6.36,Yes,4,A
6363,9.39,92.8,3.37,8.14,Yes,3,B
6364,9.18,68.1,3.04,8.79,Yes,2,B
6365,6.84,67.3,2.99,7.48,No,3,C
6366,3.11,54.8,2.44,4.34,No,1,F
6367,6.7,86.6,3.03,5.79,Yes,2,B
6368,3.08,40.0,1.85,3.0,Yes,1,F
6369,6.48,65.9,2.56,3.76,No,2,C
6370,11.54,63.3,2.54,6.07,Yes,4,C
6371,6.36,65.8,1.83,4.43,Yes,2,C
6372,3.65,56.9,,5.52,No,1,F
6373,2.98,72.7,2.31,5.3,No,2,C
6374,5.54,54.5,,3.02,No,2,F
6375,3.53,71.5,1.44,,No,2,F
6376,9.06,80.6,2.39,8.03,Yes,7,B
6377,4.79,66.1,3.07,4.01,No,2,C
6378,7.9,81.7,2.82,6.96,Yes,6,B
6379,2.87,60.9,2.58,,No,1,F
6380,5.86,93.9,,6.96,Yes,3,B
6381,9.65,72.7,2.71,4.63,Yes,5,B
6382,2.06,65.4,1.9,5.9,No,1,F
6383,9.23,87.2,2.98,6.68,Yes,4,B
6384,7.68,78.6,2.97,7.4,Yes,5,B
6385,6.89,94.4,2.58,6.16,Yes,3,B
6386,7.78,60.5,2.24,6.07,Yes,3,C
6387,13.52,93.0,3.9,8.18,Yes,6,A
6388,3.82,62.2,1.1,4.96,No,3,F
6389,1.9,40.0,1.35,5.54,Yes,0,F
6390,10.61,99.0,3.26,5.69,No,5,A
6391,5.76,57.7,2.32,8.73,Yes,4,C
6392,8.39,80.4,3.37,6.3,Yes,4,B
6393,8.19,82.7,2.83,6.71,Yes,4,B
6394,8.57,81.7,3.98,,Yes,5,A
6395,3.46,74.7,2.19,7.24,No,1,C
6396,9.53,100.0,4.0,7.84,Yes,5,A
6397,8.59,90.1,4.0,8.12,Yes,4,A
6398,3.07,72.0,1.59,7.26,No,1,F
6399,3.17,74.5,1.0,5.96,No,0,F
6400,3.59,68.6,2.62,5.5,No,1,F
6401,6.86,75.9,3.64,7.69,Yes,2,B
6402,8.38,92.2,3.54,6.84,No,5,B
6403,13.26,92.3,3.28,8.46,Yes,7,A
6404,8.25,74.7,2.91,8.01,Yes,3,B
6405,1.58,48.0,,4.9,No,1,F
6406,11.71,91.5,4.0,8.45,Yes,6,A
6407,3.0,86.1,3.2,4.12,No,3,B
6408,9.83,90.9,3.91,5.7,Yes,5,A
6409,10.56,86.3,2.61,6.3,Yes,5,B
6410,6.48,69.3,2.7,5.63,Yes,3,C
6411,3.22,40.0,1.88,,Yes,2,F
6412,7.87,83.1,2.86,8.46,Yes,3,B
6413,3.11,57.2,2.95,7.38,No,2,C
6414,10.65,82.0,2.9,5.62,Yes,3,B
6415,7.2,84.5,2.61,5.25,Yes,4,B
6416,6.94,90.1,3.17,8.22,Yes,4,B
6417,7.87,78.9,2.64,5.81,No,2,C
6418,5.5,65.7,2.85,5.93,Yes,5,C
6419,5.86,71.0,2.42,4.14,No,4,C
6420,4.41,87.3,2.84,,Yes,4,B
6421,2.92,41.0,2.16,6.04,No,3,F
6422,6.66,81.9,2.79,8.59,Yes,2,B
6423,7.96,92.3,4.0,9.7,Yes,6,A
6424,5.74,75.6,2.88,8.91,No,2,B
6425,6.72,76.1,2.59,9.5,No,1,C
6426,1.0,59.0,,7.73,No,1,F
6427,9.72,77.5,2.43,6.57,Yes,4,B
6428,3.63,77.6,2.12,7.37,No,2,F
6429,2.58,71.3,1.95,3.25,No,1,F
6430,10.92,83.3,3.73,9.31,Yes,3,B
6431,5.29,81.1,2.09,7.55,No,3,C
6432,13.13,100.0,3.52,9.54,Yes,8,A
6433,9.67,100.0,3.16,7.4,Yes,4,B
6434,6.48,72.5,2.7,8.2,No,4,C
6435,5.92,60.9,3.48,5.84,No,3,C
6436,6.14,72.7,2.09,7.56,No,3,C
6437,9.3,100.0,2.53,8.33,Yes,4,B
6438,7.41,83.9,3.81,9.34,Yes,6,A
6439,6.98,76.9,2.85,4.81,No,4,C
6440,8.05,71.8,2.64,6.2,No,5,C
6441,9.69,94.9,3.64,7.34,Yes,4,A
6442,9.81,94.4,,6.37,No,6,A
6443,1.33,50.2,1.41,6.31,No,0,F
6444,10.42,77.2,2.71,7.58,Yes,3,B
6445,2.89,89.3,2.43,8.04,No,3,C
6446,10.24,92.6,3.33,6.53,Yes,6,A
6447,8.66,76.0,2.34,7.07,Yes,3,B
6448,3.54,65.8,3.12,6.99,Yes,3,B
6449,6.65,82.7,,7.05,No,5,C
6450,11.39,85.7,3.71,8.17,Yes,7,A
6451,10.44,88.3,2.66,9.23,Yes,5,B
6452,10.79,87.5,3.33,5.73,No,3,B
6453,9.04,79.4,3.63,6.62,Yes,4,B
6454,7.94,77.6,3.14,7.0,Yes,6,B
6455,6.3,80.1,3.54,7.23,Yes,4,B
6456,8.85,75.7,3.33,5.9,Yes,3,B
6457,7.33,75.0,2.65,6.18,Yes,4,B
6458,11.36,94.9,3.77,8.19,Yes,6,A
6459,1.74,52.9,1.71,7.36,No,0,F
6460,4.68,75.6,1.95,8.6,Yes,4,C
6461,6.3,78.6,3.16,4.82,Yes,3,B
6462,4.13,51.3,1.49,4.51,No,2,F
6463,6.01,84.0,3.13,7.93,Yes,2,B
6464,10.89,94.7,2.51,6.67,Yes,6,B
6465,7.01,88.4,,8.07,Yes,3,B
6466,9.29,75.8,3.15,7.52,Yes,4,B
6467,5.34,73.7,2.25,8.41,No,3,C
6468,8.76,76.2,3.41,4.0,Yes,5,B
6469,9.76,78.2,2.27,4.63,Yes,4,B
6470,8.38,81.4,3.32,5.19,Yes,2,C
6471,4.82,74.8,1.02,3.9,No,3,F
6472,10.22,78.2,2.79,6.59,No,5,B
6473,5.8,86.2,2.64,7.77,Yes,3,B
6474,10.04,85.4,2.94,6.32,Yes,7,B
6475,13.21,88.7,3.93,6.76,Yes,6,A
6476,10.17,80.6,2.92,7.39,Yes,3,B
6477,5.24,84.3,1.92,6.71,Yes,3,C
6478,2.07,42.5,1.77,4.67,No,2,F
6479,1.77,44.8,1.71,3.93,No,2,F
6480,4.21,68.6,1.64,4.49,No,1,F
6481,3.88,67.7,3.23,,No,2,C
6482,10.04,69.0,2.55,8.36,Yes,4,B
6483,2.69,68.2,2.75,9.5,No,3,C
6484,7.94,85.5,3.01,9.09,Yes,5,B
6485,8.94,76.5,3.07,6.47,Yes,5,B
6486,6.51,89.2,2.73,5.88,No,2,C
6487,6.38,67.9,1.7,6.76,No,2,C
6488,3.92,76.3,3.05,6.7,No,2,C
6489,6.5,65.6,3.19,6.96,No,4,C
6490,2.19,88.1,2.23,4.38,No,2,C
6491,5.52,71.7,2.13,7.09,No,3,C
6492,5.0,59.9,2.58,7.67,No,2,C
6493,12.51,96.9,3.58,7.13,Yes,6,A
6494,11.16,91.7,3.18,6.08,Yes,6,B
6495,13.22,95.6,3.76,6.58,Yes,7,A
6496,10.29,87.8,2.7,7.02,No,4,B
6497,4.7,62.4,3.36,7.69,No,3,C
6498,6.47,83.1,3.59,7.82,Yes,4,B
6499,9.37,90.4,2.7,5.26,Yes,5,B
6500,5.34,85.2,2.8,4.56,Yes,3,B
6501,5.11,60.2,1.45,6.6,No,3,C
6502,2.85,61.0,2.44,5.66,No,1,C
6503,10.35,73.4,3.36,5.05,Yes,3,B
6504,3.43,40.0,1.0,5.47,No,1,F
6505,6.91,77.7,3.53,8.45,Yes,5,B
6506,11.56,90.0,4.0,9.14,No,7,A
6507,4.35,88.4,2.1,5.87,Yes,2,C
6508,5.43,93.1,2.59,6.47,No,4,C
6509,1.5,58.6,3.26,5.2,No,4,C
6510,3.09,80.0,3.33,5.43,No,4,B
6511,4.02,75.2,2.54,7.28,No,2,C
6512,4.82,69.7,1.27,6.71,No,2,F
6513,1.43,69.0,1.12,4.91,Yes,1,F
6514,4.4,61.5,1.51,6.95,No,1,F
6515,1.94,58.9,3.09,7.18,No,1,C
6516,7.5,74.5,3.37,6.09,Yes,4,B
6517,8.8,95.5,3.43,5.18,Yes,5,B
6518,10.42,81.6,3.1,9.08,Yes,4,B
6519,11.37,76.3,2.73,6.81,Yes,5,B
6520,6.78,71.1,3.4,7.07,No,3,B
6521,6.52,76.1,2.96,8.32,Yes,5,B
6522,6.28,60.4,2.94,5.71,No,4,C
6523,9.61,67.1,2.44,5.41,Yes,4,B
6524,9.2,85.1,3.16,7.76,Yes,4,B
6525,11.37,79.4,2.86,5.63,Yes,6,B
6526,5.32,85.6,1.63,4.96,No,3,C
6527,8.65,77.3,3.36,7.35,Yes,4,B
6528,4.27,82.1,2.54,4.04,Yes,2,C
6529,6.12,73.8,,5.8,Yes,4,B
6530,7.89,85.8,2.68,8.46,Yes,3,B
6531,5.7,71.1,3.2,6.27,Yes,3,B
6532,7.86,97.1,3.22,8.08,Yes,4,B
6533,10.2,89.5,3.02,7.81,No,5,B
6534,6.54,75.8,2.71,3.88,No,2,C
6535,6.9,73.3,2.97,8.44,Yes,3,B
6536,9.91,85.1,3.4,5.81,Yes,4,B
6537,4.58,58.1,3.26,6.58,Yes,4,C
6538,2.34,67.3,2.34,3.0,Yes,1,F
6539,1.95,56.3,1.69,3.0,No,2,F
6540,7.44,90.3,3.35,6.87,Yes,2,B
6541,4.42,63.1,1.48,7.74,No,2,F
6542,6.05,82.6,,6.39,Yes,4,B
6543,10.56,85.1,3.14,7.67,Yes,6,A
6544,4.09,77.8,2.64,6.28,No,2,B
6545,7.53,100.0,3.2,6.9,Yes,2,A
6546,8.47,82.9,2.68,7.73,Yes,5,B
6547,8.74,94.7,3.31,6.14,Yes,7,B
6548,8.01,83.8,2.23,4.26,No,3,C
6549,4.33,53.5,2.02,6.4,Yes,3,C
6550,10.1,95.1,3.4,8.65,Yes,5,A
6551,2.81,40.0,1.5,4.97,Yes,1,F
6552,12.46,88.5,4.0,6.92,Yes,6,A
6553,9.4,92.9,3.47,8.37,Yes,4,A
6554,5.15,78.3,2.99,5.67,No,4,C
6555,11.08,87.8,2.74,6.89,Yes,6,B
6556,9.81,88.6,3.21,7.92,Yes,4,B
6557,6.49,66.7,1.79,7.36,No,3,F
6558,3.0,49.6,1.99,7.95,No,1,C
6559,11.74,76.8,2.76,8.56,Yes,6,B
6560,4.33,53.1,1.81,4.11,No,3,F
6561,2.37,45.0,2.41,6.59,No,1,C
6562,7.34,100.0,3.0,7.78,Yes,4,B
6563,1.0,66.6,2.31,3.61,No,2,F
6564,3.74,76.9,3.19,8.46,No,3,C
6565,6.23,72.5,2.11,4.95,No,4,C
6566,2.58,43.0,3.0,7.26,No,1,F
6567,7.24,73.8,1.96,4.92,No,3,C
6568,9.83,91.5,3.22,7.01,Yes,5,B
6569,3.23,71.1,1.85,7.29,No,2,C
6570,9.0,92.1,3.03,8.3,Yes,4,B
6571,10.81,97.8,3.52,6.49,Yes,6,A
6572,2.69,55.1,1.74,6.91,No,2,F
6573,8.83,83.9,3.11,5.1,No,5,B
6574,5.91,58.1,2.34,4.48,No,4,C
6575,8.71,89.3,3.62,6.4,Yes,5,B
6576,12.53,90.0,3.72,8.22,Yes,6,A
6577,6.92,86.5,3.17,4.13,No,4,B
6578,7.99,61.8,2.89,6.71,No,3,C
6579,5.07,61.8,1.02,4.86,No,4,F
6580,12.84,65.8,3.56,6.31,Yes,5,B
6581,2.47,45.1,1.38,5.25,No,3,F
6582,7.22,78.6,2.68,6.85,No,3,B
6583,2.56,40.0,1.91,6.51,No,0,F
6584,8.07,76.3,2.86,6.7,Yes,5,B
6585,3.1,80.0,1.99,6.51,No,0,F
6586,11.06,70.5,3.07,6.44,No,4,C
6587,9.59,70.5,2.39,7.64,Yes,6,B
6588,8.93,73.2,3.75,7.15,Yes,7,B
6589,2.31,42.2,1.55,5.24,No,1,F
6590,6.72,75.6,3.24,5.54,No,3,B
6591,6.26,70.5,2.35,8.41,No,3,C
6592,7.04,70.6,3.07,7.19,No,2,C
6593,8.14,84.2,3.26,6.6,Yes,3,B
6594,9.31,86.3,3.52,7.14,Yes,6,B
6595,8.32,83.7,2.97,7.51,Yes,4,B
6596,6.11,56.5,1.57,9.5,No,1,C
6597,5.16,87.3,2.39,7.85,No,2,C
6598,8.43,67.9,2.94,,No,4,C
6599,9.8,94.9,3.68,8.36,Yes,6,B
6600,9.86,80.9,3.61,8.84,Yes,4,B
6601,5.15,78.6,2.73,5.2,No,3,C
6602,10.33,97.0,4.0,7.03,Yes,6,A
6603,2.35,83.2,2.17,5.87,No,3,C
6604,5.04,79.5,1.91,5.05,No,3,C
6605,5.73,74.9,2.55,,Yes,3,C
6606,12.26,94.7,3.69,7.66,No,7,A
6607,7.63,45.4,,6.71,No,5,C
6608,7.36,72.2,2.39,,Yes,2,C
6609,10.91,97.8,3.92,7.6,Yes,6,A
6610,9.2,86.0,3.88,6.15,Yes,3,B
6611,9.52,91.6,3.54,6.82,Yes,6,B
6612,7.79,89.9,2.94,6.11,No,3,B
6613,9.89,89.3,3.75,6.91,No,6,B
6614,7.34,85.0,3.33,9.82,Yes,5,B
6615,8.02,92.4,3.66,7.69,Yes,4,B
6616,4.69,73.5,2.76,7.37,No,3,C
6617,3.85,57.7,1.51,5.69,No,0,F
6618,6.96,83.2,3.35,7.57,Yes,4,B
6619,7.38,77.2,2.74,7.62,Yes,4,B
6620,7.97,88.2,2.37,8.55,Yes,3,B
6621,12.83,95.7,2.48,8.31,Yes,6,B
6622,9.17,89.3,2.93,6.8,Yes,6,B
6623,4.86,75.8,1.92,5.77,No,3,C
6624,8.4,88.4,3.16,7.67,Yes,4,B
6625,11.73,91.2,4.0,6.81,No,7,A
6626,7.74,85.2,3.05,6.94,Yes,4,B
6627,7.8,70.5,3.04,7.72,No,4,B
6628,11.87,99.0,3.8,8.77,Yes,5,A
6629,1.57,70.0,,7.0,No,1,C
6630,8.33,55.6,1.2,3.59,No,4,C
6631,2.0,70.0,2.39,4.06,Yes,1,C
6632,3.0,91.9,3.48,9.18,Yes,2,B
6633,9.14,92.8,3.25,5.74,Yes,5,B
6634,3.78,62.8,3.14,7.95,No,2,C
6635,3.16,58.9,2.33,6.47,No,3,F
6636,8.95,60.0,2.65,5.47,Yes,5,B
6637,5.42,74.2,3.33,7.27,No,3,C
6638,5.76,64.5,2.51,7.13,No,3,C
6639,2.87,72.6,2.74,5.62,No,1,C
6640,7.47,82.9,3.04,6.58,Yes,3,B
6641,5.44,84.8,1.46,6.5,Yes,3,C
6642,9.57,78.2,3.09,7.66,No,6,B
6643,7.17,64.7,3.5,5.91,No,3,C
6644,6.91,68.1,3.07,5.83,No,5,B
6645,13.71,80.5,3.47,8.41,Yes,7,A
6646,4.08,60.1,1.94,4.48,Yes,2,C
6647,4.4,66.3,2.48,9.5,Yes,3,C
6648,6.48,67.5,2.76,6.99,No,1,C
6649,11.39,90.3,3.97,,Yes,6,A
6650,10.53,83.5,3.29,9.59,Yes,5,B
6651,3.66,66.6,2.48,5.43,No,3,C
6652,6.98,68.8,1.88,7.06,No,2,C
6653,1.0,61.4,1.3,5.99,Yes,2,F
6654,7.98,77.0,3.18,4.73,Yes,4,B
6655,4.59,79.7,2.62,7.55,No,2,C
6656,5.42,64.4,2.42,5.15,No,3,C
6657,3.39,52.2,1.97,6.69,Yes,0,C
6658,10.83,74.5,3.21,6.49,No,5,B
6659,4.23,50.9,1.65,6.59,No,3,C
6660,1.67,46.6,1.39,4.8,No,0,F
6661,5.34,83.4,3.35,6.99,No,2,B
6662,2.25,40.3,,6.75,No,0,F
6663,6.16,71.0,1.39,5.58,No,3,C
6664,7.6,45.0,2.74,,No,3,C
6665,3.97,81.1,2.67,6.6,Yes,1,B
6666,3.14,45.4,2.72,8.95,No,3,F
6667,6.69,89.9,3.22,6.73,Yes,5,B
6668,3.92,76.2,1.99,7.92,No,3,C
6669,6.71,65.7,2.48,4.08,No,4,C
6670,8.51,74.8,1.97,3.62,Yes,4,C
6671,6.4,77.6,2.9,9.5,No,3,C
6672,8.23,65.3,2.59,7.7,No,6,C
6673,4.53,55.7,3.03,7.87,No,2,C
6674,3.68,72.9,2.32,3.97,Yes,2,C
6675,11.55,95.7,3.48,7.96,Yes,8,A
